SaleID,ProductID,CustomerID,SaleDate,Quantity,SalePrice,DiscountApplied,ProfitAmount,PaymentMode
437,284,3822,2020-04-29,2,1479.88,0.12,99.57,Paytm
438,184,7979,2020-05-23,1,415.91,0.13,5.51,PayPal
439,178,5946,2025-09-19,1,419.75,0.03,106.33,UPI
440,58,175,2025-03-04,1,576.14,0,132.32,Paytm
441,136,8960,2022-09-10,1,1069.27,0.14,130.68,Cash
442,55,8187,2023-02-08,1,2123.39,0,545.5,UPI
443,49,7348,2024-10-04,2,587.95,0,62.42,UPI
444,121,1222,2024-01-13,1,588.1,0,55.07,Paytm
445,130,987,2025-05-21,3,1911.6,0,553.41,Card
446,61,7837,2021-10-13,2,1788.02,0.23,144.4,Paytm
447,50,2921,2021-07-25,1,683.16,0,189.8,Cash
448,248,6914,2022-11-17,2,406.36,0,93.92,PhonePe
449,105,580,2024-05-20,1,1479.05,0.13,-2.11,GPay
450,168,9563,2024-02-22,2,509.68,0,148.63,Paytm
451,245,5567,2022-02-28,3,508.24,0,72.01,UPI
452,44,9045,2023-09-20,3,3686.42,0,1198.82,UPI
453,195,7561,2024-04-12,3,471.45,0,128.64,Cash
454,249,2406,2021-09-25,1,618.58,0,169.69,Card
455,22,3774,2021-03-01,2,2414.28,0.09,248.27,Cash
456,55,3521,2022-12-13,1,1738.35,0,160.46,Paytm
457,4,5064,2020-08-05,2,3433.91,0.11,670.46,Cash
458,118,2510,2024-12-11,3,752.04,0,143.84,Paytm
459,104,649,2024-04-02,1,2313.56,0.25,-15.9,GPay
460,115,7073,2025-12-24,2,485.93,0.25,24.21,Paytm
461,212,2663,2020-04-11,3,955.14,0.21,15.6,Card
462,86,6255,2021-12-09,2,2122.01,0.25,-162.65,Cash
463,146,7640,2020-04-17,2,2641.51,0,845.58,Paytm
464,71,8139,2023-03-04,2,1834.36,0,287.4,Card
465,213,6498,2024-01-14,2,893.42,0,276.47,UPI
466,279,5685,2025-10-09,3,714.93,0.09,2.23,Card
467,202,1929,2022-03-16,3,2696.82,0.07,692.88,PhonePe
468,269,7366,2022-04-26,1,1915.85,0,555.74,Cash
469,178,6396,2021-07-11,3,398,0.12,49.41,Card
470,172,3646,2021-02-17,2,728.26,0,97.76,PhonePe
471,200,7275,2024-11-12,2,1645.26,0.15,55.5,GPay
472,267,7074,2025-05-26,2,875.38,0,154.4,Card
473,76,6919,2022-10-12,3,2490.98,0,776.45,UPI
474,185,6656,2025-10-10,1,478.67,0,117,PhonePe
475,125,5396,2020-07-27,3,2575.97,0,535.08,Cash
476,259,7628,2025-01-21,3,557.51,0.13,45.2,GPay
477,127,76,2023-03-29,1,3346.06,0.26,104.14,Card
478,52,9604,2023-12-14,3,560.16,0,178.47,Card
479,99,8181,2021-05-25,1,2138.62,0,599.85,PhonePe
480,255,996,2023-09-03,2,489.55,0.05,75.52,Paytm
481,227,4107,2021-10-19,1,2261.51,0.19,-212.21,PhonePe
482,128,8380,2020-07-04,1,887.41,0,166.66,Cash
483,10,3611,2022-04-21,3,410.14,0.02,87.83,PayPal
484,143,8404,2023-09-05,2,1032.22,0,328.85,PayPal
485,251,5980,2022-11-24,2,869.2,0.12,48.48,PayPal
486,244,7428,2024-03-15,2,370,0,51.62,UPI
487,175,842,2023-07-26,1,2024.23,0,346.63,Card
488,52,6987,2025-03-26,2,462.27,0.15,11.24,PhonePe
489,140,2674,2025-11-22,3,2314.07,0,714.54,Cash
490,261,2684,2023-01-16,1,2511.19,0.23,-251.54,UPI
491,238,3768,2023-02-27,1,2904.16,0,809.47,Cash
492,1,8503,2022-02-04,3,489.92,0,54.64,Cash
493,152,8108,2025-11-21,1,1114.18,0,363.55,Card
494,200,3371,2020-10-25,2,1749.24,0.2,56.42,Cash
495,148,4236,2021-04-07,2,463.22,0.19,11.18,UPI
496,242,6848,2022-04-04,2,2238.99,0,432.29,PhonePe
497,87,9900,2021-03-24,3,746.77,0.01,213.17,Card
498,166,132,2025-05-22,1,860.52,0,100.46,Card
499,172,1090,2022-08-15,1,840.5,0,210,PayPal
500,241,2402,2025-09-13,2,2985.7,0.17,8.05,Card
501,80,5645,2024-02-25,3,2217.72,0.03,187.08,Paytm
502,283,1239,2021-10-31,2,1493.92,0.15,18.97,GPay
503,38,8337,2022-06-19,1,793.56,0,203.19,Paytm
504,6,8775,2024-01-06,3,954.6,0,248.4,Card
505,158,4440,2023-07-23,3,2849.97,0.04,592.75,Card
506,64,7942,2020-08-20,1,2727.69,0.23,194.23,Cash
507,9,4380,2020-01-17,3,708.74,0,189.56,Paytm
508,154,8207,2020-03-18,2,445.11,0.02,124.59,Cash
509,111,4522,2023-10-06,2,2317.91,0,402.77,PhonePe
510,187,9098,2024-09-12,2,717.93,0.07,97.3,GPay
511,59,3617,2025-02-20,1,2231.28,0.19,307.9,Paytm
512,276,7924,2022-12-20,3,772.83,0.08,153.34,UPI
513,183,7819,2024-07-15,3,472.69,0.14,31.99,GPay
514,94,9209,2025-06-12,2,2015.1,0.18,-101.04,PhonePe
515,90,6520,2021-01-01,3,1813.15,0.04,244.32,PayPal
516,43,36,2021-10-07,2,860.57,0.12,-19.92,GPay
517,157,2954,2024-10-29,3,2338.13,0,474.53,GPay
518,237,1061,2025-09-14,1,797.8,0.29,-61.26,UPI
519,142,7497,2021-04-09,2,569.37,0.04,150.52,PhonePe
520,222,2415,2024-11-22,2,2233.76,0.23,-186.16,GPay
521,250,8610,2024-08-26,3,843.79,0.15,-45.59,GPay
522,202,3008,2023-08-31,1,2284.61,0.11,218.14,PayPal
523,16,4965,2022-05-14,1,1087.1,0.19,134.32,Card
524,231,2319,2025-06-04,2,1891.86,0,454.42,PayPal
525,7,5428,2020-03-30,2,2817.95,0,912.49,Card
526,169,3312,2025-10-23,2,838.71,0.18,116.07,Card
527,30,468,2022-07-02,3,3387.42,0,940.87,Card
528,12,842,2020-07-30,1,2640.03,0.13,-12.91,Paytm
529,77,2197,2021-09-25,2,390.11,0.19,-13.25,GPay
530,237,3404,2021-06-06,2,917.46,0.26,51.22,Cash
531,67,8444,2025-10-08,2,907.5,0,130.28,GPay
532,34,304,2024-01-16,3,2655.47,0.2,19.67,Card
533,190,1083,2023-05-04,3,2156.57,0.28,-382.53,Card
534,251,7908,2024-12-28,2,816.06,0.13,-6.45,Cash
535,133,1675,2023-09-03,3,2548.23,0.11,436.26,GPay
536,111,5060,2023-10-23,3,2434.5,0,519.36,Card
537,217,8474,2023-11-02,1,1087.6,0.22,120.74,Card
538,226,9888,2020-10-29,1,3491,0.25,234.09,GPay
539,244,7172,2021-11-30,3,461.3,0.16,69.11,Paytm
540,233,460,2021-12-20,1,839.17,0.06,215.74,UPI
541,161,2821,2025-08-15,1,792.84,0,179.22,Paytm
542,22,3151,2024-07-14,2,2826.22,0.13,510.09,GPay
543,214,8576,2024-04-28,2,2550.64,0.06,682.35,Card
544,220,833,2021-07-09,2,760.75,0.13,25.78,Card
545,286,3977,2023-03-31,2,457.76,0,111.17,Cash
546,115,7672,2020-04-27,2,444.67,0,104.43,UPI
547,119,4373,2024-03-13,1,2123.38,0,561,GPay
548,264,2857,2024-04-16,1,710.27,0.22,-65.1,Card
549,222,4182,2020-07-10,3,2260.38,0,354.22,PhonePe
550,257,3625,2024-04-15,3,570.09,0,68.19,Paytm
551,82,978,2024-01-05,3,509.41,0.16,45.76,GPay
552,242,3988,2024-09-09,3,2452.52,0.05,523.19,PayPal
553,284,1378,2020-11-03,3,1684.57,0.1,313.39,Paytm
554,164,3747,2023-11-17,2,573.98,0,116.91,Cash
555,67,7721,2021-03-08,3,925.2,0.29,-120.33,PayPal
556,99,5087,2023-08-22,3,2156.11,0,617.34,UPI
557,16,2039,2024-05-17,3,1012.28,0.26,2.86,UPI
558,182,5093,2021-02-05,2,883.31,0,95.36,PhonePe
559,278,2287,2021-02-22,2,1707.08,0,293.05,Card
560,282,2101,2025-01-25,2,2542.92,0.26,-160.57,PayPal
561,52,9467,2021-09-21,2,545.45,0,163.76,GPay
562,268,7480,2025-06-10,2,1666.16,0,407.09,Cash
563,267,6352,2024-01-19,1,928.7,0,207.72,UPI
564,265,5422,2020-02-01,3,1018.42,0,299.36,PhonePe
565,207,745,2020-11-06,1,796.79,0,264,Cash
566,230,5771,2022-04-26,3,1661.69,0,321.07,UPI
567,257,9935,2021-03-18,1,732.08,0,230.18,Cash
568,145,703,2020-07-13,3,1793.09,0.23,-209.05,Paytm
569,25,5751,2021-06-21,2,2930.93,0.06,356.57,GPay
570,223,9799,2020-08-05,1,2004.97,0,577.61,PayPal
571,34,8483,2023-06-05,3,2487.85,0.16,-14.92,UPI
572,67,7135,2024-03-03,1,924.53,0,147.31,Paytm
573,25,6615,2023-11-25,2,2828.8,0.11,119.13,Card
574,109,4253,2021-03-09,2,2558.32,0,660.27,PayPal
575,165,1095,2023-04-05,2,2633.89,0.08,364.24,UPI
576,53,8214,2021-12-09,2,943.71,0,270.23,UPI
577,111,484,2021-05-13,3,2284.98,0.26,-224.25,Card
578,184,1440,2021-06-25,1,415.43,0.19,-19.83,Card
579,219,701,2022-02-24,1,2355.95,0.21,286.8,PayPal
580,53,1936,2022-05-17,2,923.11,0.04,212.71,Card
581,62,7379,2023-08-22,3,2539.94,0.24,152.36,GPay
582,232,8876,2022-10-23,3,654.1,0.11,38.99,Paytm
583,81,2074,2020-06-29,3,731.84,0,71.66,Cash
584,99,8802,2025-05-09,2,2135.08,0,596.31,Card
585,233,8547,2020-09-08,1,835.27,0,262.19,Card
586,273,9939,2023-12-18,2,1062.86,0,309.02,PayPal
587,162,8624,2023-04-28,1,2856.15,0.1,290.64,Paytm
588,179,8418,2025-04-09,2,640.81,0,80.51,PayPal
589,234,416,2023-08-28,1,2039.72,0,348.99,GPay
590,48,9015,2023-03-30,3,2786.54,0.18,193.92,PayPal
591,76,1058,2022-10-25,1,2040.27,0,325.74,Cash
592,157,3479,2022-08-16,3,2328.58,0,464.98,Card
593,122,3734,2025-12-17,3,2420.01,0,261.3,PhonePe
594,106,7153,2023-06-17,3,598.68,0.12,96.19,GPay
595,184,1198,2025-08-10,3,433.38,0.25,-31.3,Cash
596,231,2525,2024-03-30,2,1942.26,0,504.82,UPI
597,246,5935,2020-07-23,3,663.02,0,117.42,UPI
598,129,119,2025-04-13,3,2011.66,0.09,45.3,UPI
599,187,1962,2020-10-20,2,675.13,0,104.76,PayPal
600,102,9712,2025-10-02,1,396.86,0,91.29,Cash
601,134,2186,2022-03-07,2,885.35,0.2,82.35,PhonePe
602,285,5503,2020-10-19,1,940.49,0.26,68.33,GPay
603,90,3178,2025-06-16,2,1943.96,0,447.66,GPay
604,129,2839,2025-09-20,3,2467.16,0,681.85,PayPal
605,110,8755,2023-04-08,2,3003.84,0,861.58,Paytm
606,244,7257,2024-03-29,1,420.86,0,102.48,Paytm
607,264,1805,2023-07-27,3,821.69,0,202.58,GPay
608,158,5173,2022-11-17,2,2674.5,0,531.28,Paytm
609,296,5285,2024-11-05,2,3130.64,0,726.44,UPI
610,64,2706,2023-05-18,1,2490.78,0,584.69,Card
611,228,9852,2024-07-07,1,665.59,0.02,201.02,Card
612,276,8170,2023-07-12,1,692.88,0.12,52.07,Paytm
613,245,8635,2022-02-03,1,548.21,0,111.98,PhonePe
614,104,2781,2021-03-01,3,2324.77,0.28,-77.24,Cash
615,122,2041,2020-09-20,1,2707.67,0,548.96,PayPal
616,107,3300,2025-01-25,3,2034.87,0.2,-177.15,Paytm
617,1,2661,2023-06-25,2,622.39,0.17,81.3,Card
618,49,3848,2021-03-29,2,661.49,0.02,122.73,Cash
619,39,4150,2023-09-13,3,830.66,0,246.39,UPI
620,150,200,2021-04-04,3,1047.97,0,295.91,Card
621,197,4900,2023-04-29,3,2593.16,0,712.57,UPI
622,167,5940,2023-06-16,1,807.88,0,210.32,Paytm
623,43,4300,2021-02-20,2,872.2,0,94.98,PhonePe
624,157,8195,2023-09-28,2,2401.53,0,537.93,Cash
625,88,304,2020-09-09,3,603.82,0.09,87.83,Card
626,224,6432,2025-05-18,2,2514.12,0.18,92.2,Paytm
627,256,3941,2025-10-21,2,544.93,0,96.14,GPay
628,250,1840,2021-03-06,3,861.08,0,98.27,PhonePe
629,254,3590,2020-07-02,1,539.04,0,99.86,GPay
630,62,508,2021-07-06,2,2359.5,0.26,-31.96,Paytm
631,211,4147,2020-02-05,1,2476.9,0.1,576.74,UPI
632,103,7955,2025-01-19,1,2783.29,0.13,371.81,Paytm
633,122,2607,2025-12-27,2,2447.45,0,288.74,Paytm
634,202,1302,2020-10-12,1,2513.93,0,698.77,PayPal
635,240,3819,2025-01-09,2,512.26,0.16,-18.04,PayPal
636,56,3941,2021-07-24,3,2008.13,0,277.08,Cash
637,279,3851,2021-08-05,2,743.37,0,95.01,Card
638,194,4776,2025-07-18,1,2657.59,0,280.65,UPI
639,72,999,2023-10-11,3,1120.47,0.05,316.43,GPay
640,194,7301,2024-12-28,1,2871.23,0,494.29,Card
641,214,8130,2023-11-30,3,2351.65,0,636.4,Card
642,238,4417,2022-05-24,1,2998.75,0,904.06,Cash
643,143,4666,2022-09-23,2,838.47,0,135.1,PhonePe
644,170,1451,2023-03-19,2,3159.08,0.29,121.15,PhonePe
645,202,794,2023-08-10,1,2119.96,0.19,-97.99,Card
646,73,206,2024-10-04,3,698.31,0.19,74.85,Paytm
647,72,5644,2025-06-05,3,863.32,0.21,-66,UPI
648,27,8080,2023-10-02,3,865.36,0,153.26,PayPal
649,292,1610,2025-02-26,2,449.44,0,46.18,Paytm
650,71,9223,2023-11-29,2,2196.71,0,649.75,PhonePe
651,242,656,2023-06-27,1,2075.78,0.08,103.02,PayPal
652,191,1961,2025-03-13,2,2354.79,0.28,-229.7,Card
653,21,5027,2021-10-25,2,3123.82,0.11,353.39,PayPal
654,95,7372,2022-05-06,2,1935.15,0,347.97,PayPal
655,272,5857,2020-06-05,2,820.98,0,272.02,PhonePe
656,262,6981,2020-08-23,1,2946.3,0.15,312.72,UPI
657,20,7397,2020-04-08,1,1781.81,0.04,254.88,GPay
658,85,9269,2023-08-01,1,492.73,0,133.97,GPay
659,60,4037,2020-04-11,3,816.3,0,224.95,Card
660,70,2140,2023-01-09,2,2973.99,0.13,426.91,PhonePe
661,233,3156,2022-07-30,1,820.06,0.27,25.56,Card
662,96,6144,2024-01-31,2,366.35,0,38.67,PayPal
663,156,1561,2024-04-01,1,799.53,0.26,-54.85,UPI
664,28,95,2025-06-28,1,579.42,0.06,89.82,Cash
665,254,8003,2021-07-07,2,634.13,0.24,42.76,PhonePe
666,152,1423,2021-08-05,2,902.93,0,152.3,UPI
667,35,6473,2020-01-02,2,984.43,0,299.93,PhonePe
668,211,3055,2024-06-17,3,1855.71,0,203.24,Card
669,105,9745,2020-09-19,2,1895.3,0,606.42,Card
670,157,3670,2022-09-14,1,2488.95,0,625.35,GPay
671,204,8997,2020-04-12,3,2221.56,0.26,46.47,Card
672,250,2203,2025-07-24,3,1048.42,0,285.61,Cash
673,165,1944,2023-02-22,3,2714.59,0.23,31.29,GPay
674,250,2126,2021-09-18,1,893.77,0.21,-56.73,Card
675,35,1519,2021-02-15,1,795.82,0.15,-8.05,Cash
676,143,438,2023-11-10,2,873.55,0,170.18,UPI
677,104,9686,2023-10-02,1,2456.56,0,705.49,PayPal
678,174,5895,2020-02-08,3,393.87,0,61.72,UPI
679,170,4700,2021-06-20,3,3153.77,0.24,275.07,PayPal
680,19,1176,2024-11-06,3,1818.8,0,521.53,GPay
681,278,1197,2025-08-29,3,1792.48,0.2,19.95,Card
682,82,6519,2024-05-06,2,493.19,0.03,96.25,GPay
683,124,3215,2021-09-12,1,763.87,0,231.7,Paytm
684,41,7915,2023-05-08,3,525.24,0.25,26.99,Card
685,247,9206,2023-03-31,2,830.43,0.06,111.81,Paytm
686,13,6877,2025-07-26,3,2342.7,0,589.54,PhonePe
687,79,6627,2023-08-02,1,944.37,0.13,78.13,Paytm
688,207,9587,2025-12-13,3,777.12,0.22,73.36,PayPal
689,223,672,2021-11-09,1,1816.81,0.02,353.11,Cash
690,125,5396,2025-05-16,1,2429.14,0.29,-316.2,Card
691,217,8881,2021-05-14,2,801.51,0.23,-110.43,Paytm
692,146,6313,2021-11-12,1,2144.49,0,348.56,UPI
693,62,2924,2020-06-01,1,2119.1,0,341.11,GPay
694,111,5512,2022-11-30,1,2148.58,0.13,-45.88,Paytm
695,184,642,2023-05-10,1,508.86,0,152.53,UPI
696,223,576,2022-04-28,2,1652.71,0,225.35,UPI
697,187,3072,2025-09-27,3,844.64,0.15,147.57,UPI
698,247,7262,2024-09-03,2,870.03,0.05,157.74,UPI
699,6,1030,2024-11-12,3,866.18,0.15,30.05,PayPal
700,60,8696,2022-08-10,3,760.44,0.14,62.63,GPay
701,148,6571,2025-08-05,2,511.66,0.28,4.37,UPI
702,280,4459,2020-11-30,2,662.06,0.01,209.49,PayPal
703,139,9652,2021-02-02,1,1083.77,0.14,181.44,Cash
704,95,2234,2025-04-24,2,1962.86,0,375.68,Paytm
705,185,3152,2025-08-14,3,422.56,0,60.89,PhonePe
706,131,191,2021-07-09,1,1731.92,0,180.02,Cash
707,162,2464,2023-02-25,3,3305.75,0,1025.85,PhonePe
708,75,4697,2025-12-25,2,548.17,0.23,-37.21,Paytm
709,146,1999,2022-12-14,3,2477.87,0.2,186.37,PhonePe
710,114,7764,2020-04-04,2,1022.22,0.21,90.94,Card
711,149,593,2021-09-17,3,2421.76,0.09,216.58,Paytm
712,193,7457,2024-01-23,2,1012.05,0.15,96.2,GPay
713,109,6057,2020-12-23,3,2220.06,0,322.01,Card
714,247,8328,2025-10-30,2,783.54,0,114.75,Card
715,257,9316,2020-06-19,1,686.04,0.02,170.42,Paytm
716,255,3504,2020-12-03,3,492.74,0.25,-20,PayPal
717,263,7546,2023-06-06,2,1777.83,0.25,122.05,PhonePe
718,17,9954,2021-10-17,1,2050.9,0,305.12,Card
719,165,623,2022-07-18,1,2874.7,0,815.76,PayPal
720,6,9396,2020-04-28,2,1027.95,0,321.75,UPI
721,222,9944,2023-08-08,2,2301.59,0,395.43,UPI
722,22,9741,2020-06-20,2,2398.38,0,449.66,Cash
723,250,7287,2023-02-24,2,1112.78,0,349.97,PayPal
724,254,8119,2023-12-14,1,619.24,0,180.06,Paytm
725,102,3912,2020-03-10,3,344.59,0,39.02,GPay
726,123,9297,2021-10-17,1,711.15,0,192.3,UPI
727,223,2056,2024-09-06,1,1988.24,0.04,481.35,Cash
728,46,8121,2025-02-01,1,1120.24,0.23,108.98,PhonePe
729,189,9567,2022-01-05,2,507.06,0,57.93,PhonePe
730,146,5915,2024-11-12,3,2588.26,0.24,171.15,UPI
731,91,4591,2023-10-12,3,3079.38,0.03,550.65,PhonePe
732,60,198,2022-07-11,1,773.37,0.15,66.01,Card
733,102,4179,2020-09-19,2,384.07,0,78.5,UPI
734,47,3979,2020-05-30,2,1785.56,0,258.45,Cash
735,189,3527,2022-02-05,1,505.59,0.29,-90.16,Card
736,217,521,2024-03-13,3,1043.42,0.22,86.28,PhonePe
737,239,7336,2022-02-16,2,750.68,0.13,-28.35,Card
738,38,9822,2022-12-06,1,741.25,0.16,32.28,GPay
739,59,5614,2022-05-03,3,1797.96,0,298.52,GPay
740,246,8552,2023-01-22,3,738.54,0,192.94,PayPal
741,153,8667,2025-04-26,2,2453.95,0,514.03,Paytm
742,268,7367,2021-04-01,1,1692.65,0.18,128.9,GPay
743,210,982,2022-02-16,3,647.71,0,150.87,Paytm
744,202,1095,2022-03-12,3,2284.42,0,469.26,Paytm
745,60,3998,2020-05-18,3,780.32,0.18,48.51,GPay
746,260,8517,2020-08-01,1,2062.69,0,196.56,GPay
747,126,9159,2021-12-02,2,802.02,0,265.51,Paytm
748,186,8075,2025-02-12,1,1975.93,0.19,-39.9,Cash
749,40,5495,2022-09-23,1,2200.02,0,244.79,UPI
750,92,4007,2024-06-20,3,3278.39,0,921.07,PayPal
751,54,2162,2020-12-01,3,1853.19,0,523.84,Card
752,129,901,2025-10-10,3,2613.38,0,828.07,PhonePe
753,127,886,2023-07-11,2,3485.84,0.28,137.86,UPI
754,54,9191,2025-11-21,2,1567.39,0,238.04,Paytm
755,118,4838,2021-08-20,2,687.37,0,79.17,Paytm
756,245,6634,2024-06-24,2,544.22,0,107.99,GPay
757,219,7147,2023-01-14,2,2007.63,0.04,352.92,Card
758,59,766,2023-05-27,1,1868.1,0.05,275.25,Card
759,283,1961,2024-12-21,2,1781.58,0.25,85.33,Card
760,196,2532,2024-10-13,3,898.1,0,215.47,Cash
761,144,2993,2024-02-13,2,1544.61,0.18,42.96,Card
762,197,5085,2022-04-06,3,2330.77,0.26,-155.82,Cash
763,137,1653,2022-10-14,3,2293.34,0.23,-22.41,Card
764,150,3342,2021-06-30,3,913.34,0.14,33.41,Paytm
765,64,3490,2021-07-09,1,2761.25,0,855.16,Paytm
766,5,6285,2025-03-23,2,1745.77,0,350.89,Cash
767,235,1834,2024-08-30,3,2534.19,0,717.61,Card
768,10,3212,2022-01-13,1,436.49,0,122.38,Cash
769,238,3867,2020-11-26,2,2652.45,0,557.76,PayPal
770,148,7671,2025-04-01,3,457.16,0,93.13,UPI
771,200,9485,2022-07-17,2,1893.11,0,550.14,Card
772,289,54,2020-05-18,1,584.65,0,173.53,PayPal
773,100,168,2023-07-24,3,890.37,0.13,13.26,Cash
774,35,4675,2025-02-14,1,1018.15,0.04,292.92,PayPal
775,2,5247,2021-04-26,1,909.83,0.14,146.53,PayPal
776,272,5164,2024-11-11,3,666.92,0,117.96,Cash
777,200,1923,2023-09-24,1,1701.41,0.26,-83.93,Card
778,289,216,2021-08-28,1,543.24,0,132.12,Card
779,24,2416,2025-03-10,3,994.31,0.07,214.84,UPI
780,173,6058,2025-09-11,1,573.37,0,189.68,Paytm
781,222,2357,2025-01-24,2,2114.95,0,208.79,Card
782,31,7587,2025-07-28,1,2038.85,0.06,507.09,Paytm
783,190,3675,2024-03-19,3,2391.22,0.21,-46.2,UPI
784,39,4141,2023-10-03,3,841.51,0,257.24,Cash
785,85,4686,2025-02-09,1,449.06,0.27,-30.95,Paytm
786,181,9141,2024-05-24,1,2664.61,0,425.83,UPI
787,35,2592,2020-03-13,3,755.47,0.05,33.2,PayPal
788,213,8128,2025-12-21,3,837.41,0.19,61.35,Card
789,173,8065,2020-07-12,1,537.49,0.08,110.8,Paytm
790,13,2420,2023-11-19,2,2169.03,0,415.87,Cash
791,233,185,2020-04-22,3,690.52,0.15,13.86,Cash
792,265,3083,2025-09-11,2,844.81,0,125.75,PayPal
793,88,2097,2021-01-15,2,508.08,0,46.43,Card
794,3,1388,2021-08-26,3,730.97,0.06,197.69,GPay
795,51,5038,2021-02-09,2,1941.91,0.17,92.85,PayPal
796,163,4634,2022-10-04,1,883.8,0,247.58,PhonePe
797,142,263,2022-01-05,1,563.91,0,167.83,Card
798,94,2345,2024-06-02,1,2619.69,0.22,289.94,Paytm
799,187,8203,2021-11-19,1,732.66,0.18,30.41,PhonePe
800,212,9914,2023-06-25,2,962.74,0,223.78,GPay
801,236,3178,2024-03-05,3,838.67,0.25,58.67,Cash
802,212,525,2024-12-28,3,860.95,0,121.99,GPay
803,276,2440,2023-08-22,1,822.95,0.21,92.47,GPay
804,157,554,2020-01-30,1,2062.28,0,198.68,Cash
805,236,2271,2023-08-13,3,638.63,0,68.3,UPI
806,135,2372,2020-08-22,2,2170.13,0,399.13,PhonePe
807,177,5157,2023-03-10,2,2916.65,0.08,661.74,Cash
808,17,1032,2023-02-04,2,2394.74,0,648.96,Paytm
809,97,6630,2022-02-28,3,996.24,0.03,201.33,PhonePe
810,149,9277,2021-12-03,2,2660.72,0.13,327.61,Cash
811,245,8000,2021-08-16,2,624.43,0.08,138.25,Paytm
812,92,9188,2022-12-25,2,3202.44,0.03,749.05,PhonePe
813,74,9164,2023-11-04,2,1914.94,0,261.61,Cash
814,126,7926,2025-12-23,1,671.47,0,134.96,PhonePe
815,275,2555,2023-01-27,3,603.74,0.2,-18.48,PhonePe
816,60,6182,2024-09-24,2,784.14,0.18,51.64,GPay
817,70,9899,2022-09-15,3,3066.87,0.15,446.38,Card
818,47,3900,2025-09-19,3,2084.43,0,557.32,Card
819,197,3403,2022-06-30,2,2575.9,0.19,205.89,Paytm
820,72,3396,2023-07-03,2,1098.9,0.06,284.95,PayPal
821,23,7938,2023-02-12,1,2510.26,0,683.25,Card
822,15,1053,2023-03-10,3,617.67,0,170.62,Card
823,71,4184,2024-04-27,3,1974.68,0,427.72,PhonePe
824,84,2014,2023-07-01,1,2074.67,0.25,-184.29,Paytm
825,169,4119,2024-06-30,2,831.69,0.04,226.75,GPay
826,143,2241,2024-08-30,2,872.73,0.14,47.18,UPI
827,153,7515,2025-08-10,2,2477.28,0,537.36,GPay
828,227,2753,2022-03-18,1,2715.03,0,671,Paytm
829,163,2923,2025-11-10,2,946,0,309.78,PayPal
830,89,7538,2024-04-21,3,893.69,0,137.18,UPI
831,193,8827,2022-07-05,1,1076.95,0,312.91,Cash
832,228,1568,2022-12-02,3,523.84,0,72.58,Paytm
833,15,8941,2023-04-24,1,544.66,0,97.61,PhonePe
834,157,9226,2020-11-11,3,2220.21,0.25,-198.44,Paytm
835,195,4499,2022-10-20,3,422.26,0,79.45,Paytm
836,74,7118,2025-10-04,1,2361.82,0.08,519.54,UPI
837,278,4275,2025-08-22,2,1925.29,0.29,-47.07,UPI
838,29,2678,2024-03-07,3,3124.29,0.3,-199.03,Card
839,182,2148,2020-03-12,1,1130.25,0,342.3,PhonePe
840,23,6196,2024-01-05,3,2034.19,0.13,-57.26,GPay
841,80,8972,2023-09-05,1,2383.14,0,419.03,PhonePe
842,218,1431,2021-02-18,1,693.9,0.06,71.63,PayPal
843,178,8905,2025-08-24,2,374.62,0,73.79,Paytm
844,295,5268,2023-06-22,3,409.5,0.15,14.15,UPI
845,41,7315,2025-03-28,1,474.54,0,107.6,Card
846,235,5490,2023-11-22,2,2583.19,0,766.61,PhonePe
847,283,3151,2024-05-06,3,1768.7,0,517.84,PhonePe
848,252,4693,2025-04-27,1,650.49,0,111.96,Card
849,69,8542,2025-10-21,3,2269.36,0,280.73,Paytm
850,113,2849,2021-06-17,3,3027.94,0.1,270.76,Card
851,290,6718,2021-10-07,1,617.44,0.14,15.27,Card
852,173,3044,2023-12-28,2,437.78,0,54.09,Paytm
853,41,4118,2024-04-30,3,451.71,0,84.77,UPI
854,115,5124,2020-03-17,2,427.29,0.22,-6.95,Card
855,229,5357,2024-05-22,1,2662.44,0.2,247.61,Paytm
856,211,331,2020-02-17,2,2167.1,0,514.63,Card
857,226,1458,2023-05-08,1,3523.8,0,1139.64,Paytm
858,217,3943,2025-04-10,2,967.46,0.01,230.2,Card
859,39,713,2020-04-30,1,871.38,0,287.11,Card
860,209,7564,2025-10-14,2,824.06,0,261.37,GPay
861,203,1663,2022-05-08,3,723.4,0.17,-52.5,UPI
862,199,8225,2022-10-19,1,474.85,0,66.28,Card
863,50,2365,2023-06-06,1,706.42,0.23,50.58,Paytm
864,47,732,2021-12-07,2,2131.36,0,604.25,PayPal
865,35,3884,2024-11-19,3,760.9,0,76.4,Card
866,84,3940,2020-07-11,1,2316.38,0,576.09,GPay
867,162,629,2024-10-08,3,2666.62,0.18,-93.27,Paytm
868,34,3929,2022-06-01,1,2517.18,0,412.47,UPI
869,207,1383,2025-08-03,1,706.57,0.27,-16.99,Paytm
870,180,7648,2020-06-30,2,1763.29,0,491.14,PhonePe
871,71,9904,2021-02-04,2,1867.92,0.25,-146.02,PhonePe
872,44,6236,2024-07-29,3,3390.23,0,902.63,Card
873,19,7515,2021-06-04,1,1842.17,0.24,102.78,UPI
874,117,4791,2025-05-05,1,872.97,0,246.17,GPay
